Raw Data 		Experiment - Edward qPCR Nrd1 calibration 2019-02-02 (Run on LCS480 1.5.0.39)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	483-533	
I12	Sample 204	3	1	1	1860734	70.38	0.41
I12	Sample 204	3	1	1	1862100	70.63	0.40
I12	Sample 204	3	1	1	1863434	70.81	0.40
I12	Sample 204	3	1	1	1864767	71.04	0.40
I12	Sample 204	3	1	1	1866084	71.21	0.40
I12	Sample 204	3	1	1	1867400	71.41	0.40
I12	Sample 204	3	1	1	1868700	71.61	0.40
I12	Sample 204	3	1	1	1870034	71.82	0.39
I12	Sample 204	3	1	1	1871350	71.99	0.39
I12	Sample 204	3	1	1	1872700	72.2	0.39
I12	Sample 204	3	1	1	1874034	72.39	0.39
I12	Sample 204	3	1	1	1875350	72.6	0.39
I12	Sample 204	3	1	1	1876667	72.83	0.39
I12	Sample 204	3	1	1	1878017	73	0.39
I12	Sample 204	3	1	1	1879334	73.2	0.39
I12	Sample 204	3	1	1	1880634	73.41	0.39
I12	Sample 204	3	1	1	1881984	73.61	0.39
I12	Sample 204	3	1	1	1883300	73.82	0.39
I12	Sample 204	3	1	1	1884600	73.99	0.38
I12	Sample 204	3	1	1	1885900	74.19	0.38
I12	Sample 204	3	1	1	1887217	74.42	0.38
I12	Sample 204	3	1	1	1888517	74.59	0.38
I12	Sample 204	3	1	1	1889834	74.78	0.38
I12	Sample 204	3	1	1	1891167	74.98	0.38
I12	Sample 204	3	1	1	1892500	75.19	0.38
I12	Sample 204	3	1	1	1893834	75.38	0.38
I12	Sample 204	3	1	1	1895150	75.59	0.38
I12	Sample 204	3	1	1	1896484	75.8	0.38
I12	Sample 204	3	1	1	1897817	76	0.37
I12	Sample 204	3	1	1	1899150	76.2	0.37
I12	Sample 204	3	1	1	1900500	76.41	0.37
I12	Sample 204	3	1	1	1901834	76.6	0.37
I12	Sample 204	3	1	1	1903134	76.78	0.36
I12	Sample 204	3	1	1	1904450	77.01	0.36
I12	Sample 204	3	1	1	1905750	77.21	0.36
I12	Sample 204	3	1	1	1907067	77.41	0.36
I12	Sample 204	3	1	1	1908417	77.58	0.36
I12	Sample 204	3	1	1	1909734	77.79	0.36
I12	Sample 204	3	1	1	1911050	77.98	0.36
I12	Sample 204	3	1	1	1912367	78.19	0.35
I12	Sample 204	3	1	1	1913667	78.38	0.35
I12	Sample 204	3	1	1	1914984	78.6	0.35
I12	Sample 204	3	1	1	1916317	78.77	0.35
I12	Sample 204	3	1	1	1917667	79	0.35
I12	Sample 204	3	1	1	1918984	79.2	0.35
I12	Sample 204	3	1	1	1920334	79.38	0.34
I12	Sample 204	3	1	1	1921667	79.61	0.34
I12	Sample 204	3	1	1	1923017	79.8	0.34
I12	Sample 204	3	1	1	1924334	79.98	0.33
I12	Sample 204	3	1	1	1925617	80.17	0.33
I12	Sample 204	3	1	1	1926934	80.38	0.33
I12	Sample 204	3	1	1	1928267	80.58	0.32
I12	Sample 204	3	1	1	1929567	80.79	0.32
I12	Sample 204	3	1	1	1930884	80.96	0.32
I12	Sample 204	3	1	1	1932217	81.17	0.32
I12	Sample 204	3	1	1	1933567	81.4	0.32
I12	Sample 204	3	1	1	1934884	81.6	0.32
I12	Sample 204	3	1	1	1936234	81.78	0.32
I12	Sample 204	3	1	1	1937550	81.98	0.32
I12	Sample 204	3	1	1	1938867	82.15	0.32
I12	Sample 204	3	1	1	1940184	82.38	0.32
I12	Sample 204	3	1	1	1941500	82.6	0.32
I12	Sample 204	3	1	1	1942801	82.76	0.32
I12	Sample 204	3	1	1	1944167	82.97	0.32
I12	Sample 204	3	1	1	1945484	83.17	0.31
I12	Sample 204	3	1	1	1946801	83.38	0.32
I12	Sample 204	3	1	1	1948117	83.59	0.31
I12	Sample 204	3	1	1	1949450	83.76	0.32
I12	Sample 204	3	1	1	1950767	83.97	0.31
I12	Sample 204	3	1	1	1952100	84.18	0.31
I12	Sample 204	3	1	1	1953434	84.38	0.31
I12	Sample 204	3	1	1	1954734	84.58	0.31
I12	Sample 204	3	1	1	1956050	84.74	0.31
I12	Sample 204	3	1	1	1957334	84.96	0.31
I12	Sample 204	3	1	1	1958650	85.15	0.31
I12	Sample 204	3	1	1	1959934	85.35	0.31
I12	Sample 204	3	1	1	1961267	85.56	0.31
I12	Sample 204	3	1	1	1962584	85.74	0.31
I12	Sample 204	3	1	1	1963884	85.95	0.31
I12	Sample 204	3	1	1	1965217	86.15	0.31
I12	Sample 204	3	1	1	1966550	86.34	0.31
I12	Sample 204	3	1	1	1967900	86.55	0.31
I12	Sample 204	3	1	1	1969250	86.76	0.31
I12	Sample 204	3	1	1	1970600	86.96	0.31
I12	Sample 204	3	1	1	1971934	87.16	0.30
I12	Sample 204	3	1	1	1973250	87.35	0.30
I12	Sample 204	3	1	1	1974567	87.53	0.31
I12	Sample 204	3	1	1	1975917	87.78	0.30
I12	Sample 204	3	1	1	1977234	87.98	0.30
I12	Sample 204	3	1	1	1978550	88.17	0.30
I12	Sample 204	3	1	1	1979867	88.34	0.30
I12	Sample 204	3	1	1	1981184	88.56	0.30
I12	Sample 204	3	1	1	1982484	88.78	0.30
I12	Sample 204	3	1	1	1983817	88.96	0.30
I12	Sample 204	3	1	1	1985150	89.14	0.30
I12	Sample 204	3	1	1	1986484	89.36	0.30
I12	Sample 204	3	1	1	1987784	89.57	0.30
I12	Sample 204	3	1	1	1989100	89.75	0.30
I12	Sample 204	3	1	1	1990434	89.93	0.30
I12	Sample 204	3	1	1	1991767	90.15	0.30
I12	Sample 204	3	1	1	1993100	90.34	0.29
I12	Sample 204	3	1	1	1994417	90.54	0.30
I12	Sample 204	3	1	1	1995750	90.74	0.30
I12	Sample 204	3	1	1	1997067	90.94	0.30
I12	Sample 204	3	1	1	1998400	91.17	0.29
I12	Sample 204	3	1	1	1999717	91.36	0.29
I12	Sample 204	3	1	1	2001050	91.54	0.29
I12	Sample 204	3	1	1	2002384	91.76	0.29
I12	Sample 204	3	1	1	2003700	91.95	0.29
I12	Sample 204	3	1	1	2005017	92.13	0.29
I12	Sample 204	3	1	1	2006367	92.32	0.29
I12	Sample 204	3	1	1	2007667	92.58	0.29
I12	Sample 204	3	1	1	2008984	92.73	0.29
I12	Sample 204	3	1	1	2010284	92.96	0.29
I12	Sample 204	3	1	1	2011584	93.14	0.29
I12	Sample 204	3	1	1	2012884	93.34	0.28
I12	Sample 204	3	1	1	2014167	93.56	0.29
I12	Sample 204	3	1	1	2015517	93.75	0.28
I12	Sample 204	3	1	1	2016850	93.91	0.28
I12	Sample 204	3	1	1	2018167	94.13	0.29
I12	Sample 204	3	1	1	2019500	94.32	0.29
I12	Sample 204	3	1	1	2020834	94.55	0.28
I12	Sample 204	3	1	1	2022200	94.74	0.28
I13	Sample 205	2	2	1	234700	59.9	0.58
I13	Sample 205	2	2	2	274117	59.82	0.58
I13	Sample 205	2	2	3	313634	59.84	0.59
I13	Sample 205	2	2	4	353100	59.82	0.59
I13	Sample 205	2	2	5	392600	59.84	0.59
I13	Sample 205	2	2	6	432234	59.83	0.59
I13	Sample 205	2	2	7	471801	59.85	0.59
I13	Sample 205	2	2	8	511334	59.81	0.59
I13	Sample 205	2	2	9	550834	59.8	0.60
I13	Sample 205	2	2	10	590417	59.83	0.60
I13	Sample 205	2	2	11	630000	59.82	0.60
I13	Sample 205	2	2	12	669600	59.82	0.61
I13	Sample 205	2	2	13	709217	59.85	0.61
I13	Sample 205	2	2	14	748801	59.84	0.62
I13	Sample 205	2	2	15	788400	59.85	0.64
I13	Sample 205	2	2	16	827984	59.85	0.68
I13	Sample 205	2	2	17	867500	59.83	0.75
I13	Sample 205	2	2	18	907084	59.84	0.88
I13	Sample 205	2	2	19	946600	59.84	1.14
I13	Sample 205	2	2	20	986200	59.84	1.60
I13	Sample 205	2	2	21	1025784	59.83	2.38
I13	Sample 205	2	2	22	1065417	59.84	3.33
I13	Sample 205	2	2	23	1105017	59.84	4.15
I13	Sample 205	2	2	24	1144600	59.84	4.88
I13	Sample 205	2	2	25	1184200	59.81	5.54
I13	Sample 205	2	2	26	1223801	59.81	6.10
I13	Sample 205	2	2	27	1263384	59.84	6.57
I13	Sample 205	2	2	28	1303017	59.84	6.94
I13	Sample 205	2	2	29	1342584	59.85	7.25
I13	Sample 205	2	2	30	1382167	59.84	7.50
I13	Sample 205	2	2	31	1421650	59.83	7.72
I13	Sample 205	2	2	32	1461234	59.84	7.90
I13	Sample 205	2	2	33	1500784	59.84	8.04
I13	Sample 205	2	2	34	1540367	59.85	8.17
I13	Sample 205	2	2	35	1579884	59.81	8.28
I13	Sample 205	2	2	36	1619484	59.84	8.38
I13	Sample 205	2	2	37	1659100	59.85	8.47
I13	Sample 205	2	2	38	1698684	59.83	8.55
I13	Sample 205	2	2	39	1738284	59.84	8.61
I13	Sample 205	2	2	40	1777884	59.84	8.68
I13	Sample 205	3	1	1	1790634	59.93	8.93
I13	Sample 205	3	1	1	1791967	59.65	8.98
I13	Sample 205	3	1	1	1793284	59.68	9.01
I13	Sample 205	3	1	1	1794600	60.11	8.98
I13	Sample 205	3	1	1	1795917	60.45	8.95
I13	Sample 205	3	1	1	1797300	60.73	8.90
I13	Sample 205	3	1	1	1798617	60.95	8.87
I13	Sample 205	3	1	1	1799917	61.14	8.84
I13	Sample 205	3	1	1	1801250	61.41	8.81
I13	Sample 205	3	1	1	1802567	61.62	8.78
I13	Sample 205	3	1	1	1803884	61.84	8.75
I13	Sample 205	3	1	1	1805217	62.02	8.73
I13	Sample 205	3	1	1	1806584	62.24	8.71
I13	Sample 205	3	1	1	1807884	62.45	8.68
I13	Sample 205	3	1	1	1809200	62.64	8.65
I13	Sample 205	3	1	1	1810550	62.85	8.64
I13	Sample 205	3	1	1	1811900	63.03	8.61
I13	Sample 205	3	1	1	1813217	63.26	8.59
I13	Sample 205	3	1	1	1814550	63.44	8.57
I13	Sample 205	3	1	1	1815850	63.66	8.54
I13	Sample 205	3	1	1	1817217	63.83	8.52
I13	Sample 205	3	1	1	1818534	64.06	8.51
I13	Sample 205	3	1	1	1819867	64.25	8.49
I13	Sample 205	3	1	1	1821184	64.47	8.47
I13	Sample 205	3	1	1	1822517	64.65	8.46
I13	Sample 205	3	1	1	1823817	64.85	8.45
I13	Sample 205	3	1	1	1825150	65.03	8.44
I13	Sample 205	3	1	1	1826450	65.24	8.42
I13	Sample 205	3	1	1	1827784	65.45	8.41
I13	Sample 205	3	1	1	1829100	65.64	8.40
I13	Sample 205	3	1	1	1830417	65.81	8.41
I13	Sample 205	3	1	1	1831717	66.04	8.41
I13	Sample 205	3	1	1	1833034	66.25	8.40
I13	Sample 205	3	1	1	1834367	66.42	8.39
I13	Sample 205	3	1	1	1835684	66.63	8.42
I13	Sample 205	3	1	1	1837017	66.83	8.43
I13	Sample 205	3	1	1	1838350	67.05	8.44
I13	Sample 205	3	1	1	1839650	67.22	8.45
I13	Sample 205	3	1	1	1840950	67.43	8.47
I13	Sample 205	3	1	1	1842267	67.63	8.50
I13	Sample 205	3	1	1	1843584	67.84	8.52
I13	Sample 205	3	1	1	1844867	68.04	8.55
I13	Sample 205	3	1	1	1846234	68.21	8.56
I13	Sample 205	3	1	1	1847550	68.43	8.60
I13	Sample 205	3	1	1	1848867	68.61	8.60
I13	Sample 205	3	1	1	1850184	68.83	8.59
I13	Sample 205	3	1	1	1851500	69.03	8.58
I13	Sample 205	3	1	1	1852834	69.21	8.57
I13	Sample 205	3	1	1	1854167	69.4	8.55
I13	Sample 205	3	1	1	1855484	69.62	8.52
I13	Sample 205	3	1	1	1856801	69.83	8.50
I13	Sample 205	3	1	1	1858100	70.03	8.47
I13	Sample 205	3	1	1	1859417	70.2	8.46
I13	Sample 205	3	1	1	1860734	70.38	8.43
I13	Sample 205	3	1	1	1862100	70.63	8.38
I13	Sample 205	3	1	1	1863434	70.81	8.35
I13	Sample 205	3	1	1	1864767	71.04	8.29
I13	Sample 205	3	1	1	1866084	71.21	8.23
I13	Sample 205	3	1	1	1867400	71.41	8.18
I13	Sample 205	3	1	1	1868700	71.61	8.11
I13	Sample 205	3	1	1	1870034	71.82	8.06
I13	Sample 205	3	1	1	1871350	71.99	8.00
I13	Sample 205	3	1	1	1872700	72.2	7.94
I13	Sample 205	3	1	1	1874034	72.39	7.90
I13	Sample 205	3	1	1	1875350	72.6	7.83
I13	Sample 205	3	1	1	1876667	72.83	7.77
I13	Sample 205	3	1	1	1878017	73	7.73
I13	Sample 205	3	1	1	1879334	73.2	7.66
I13	Sample 205	3	1	1	1880634	73.41	7.61
I13	Sample 205	3	1	1	1881984	73.61	7.55
I13	Sample 205	3	1	1	1883300	73.82	7.49
I13	Sample 205	3	1	1	1884600	73.99	7.44
I13	Sample 205	3	1	1	1885900	74.19	7.37
I13	Sample 205	3	1	1	1887217	74.42	7.32
I13	Sample 205	3	1	1	1888517	74.59	7.24
I13	Sample 205	3	1	1	1889834	74.78	7.20
I13	Sample 205	3	1	1	1891167	74.98	7.14
I13	Sample 205	3	1	1	1892500	75.19	7.07
I13	Sample 205	3	1	1	1893834	75.38	7.03
I13	Sample 205	3	1	1	1895150	75.59	6.98
I13	Sample 205	3	1	1	1896484	75.8	6.91
I13	Sample 205	3	1	1	1897817	76	6.86
I13	Sample 205	3	1	1	1899150	76.2	6.80
I13	Sample 205	3	1	1	1900500	76.41	6.74
I13	Sample 205	3	1	1	1901834	76.6	6.68
I13	Sample 205	3	1	1	1903134	76.78	6.63
I13	Sample 205	3	1	1	1904450	77.01	6.57
I13	Sample 205	3	1	1	1905750	77.21	6.51
I13	Sample 205	3	1	1	1907067	77.41	6.46
I13	Sample 205	3	1	1	1908417	77.58	6.39
I13	Sample 205	3	1	1	1909734	77.79	6.34
I13	Sample 205	3	1	1	1911050	77.98	6.28
I13	Sample 205	3	1	1	1912367	78.19	6.22
I13	Sample 205	3	1	1	1913667	78.38	6.14
I13	Sample 205	3	1	1	1914984	78.6	6.06
I13	Sample 205	3	1	1	1916317	78.77	5.96
I13	Sample 205	3	1	1	1917667	79	5.84
I13	Sample 205	3	1	1	1918984	79.2	5.66
I13	Sample 205	3	1	1	1920334	79.38	5.39
I13	Sample 205	3	1	1	1921667	79.61	4.96
I13	Sample 205	3	1	1	1923017	79.8	4.26
I13	Sample 205	3	1	1	1924334	79.98	3.42
I13	Sample 205	3	1	1	1925617	80.17	2.58
I13	Sample 205	3	1	1	1926934	80.38	1.81
I13	Sample 205	3	1	1	1928267	80.58	1.21
I13	Sample 205	3	1	1	1929567	80.79	0.82
I13	Sample 205	3	1	1	1930884	80.96	0.58
I13	Sample 205	3	1	1	1932217	81.17	0.46
I13	Sample 205	3	1	1	1933567	81.4	0.38
I13	Sample 205	3	1	1	1934884	81.6	0.36
I13	Sample 205	3	1	1	1936234	81.78	0.35
I13	Sample 205	3	1	1	1937550	81.98	0.34
I13	Sample 205	3	1	1	1938867	82.15	0.33
I13	Sample 205	3	1	1	1940184	82.38	0.33
I13	Sample 205	3	1	1	1941500	82.6	0.33
I13	Sample 205	3	1	1	1942801	82.76	0.32
I13	Sample 205	3	1	1	1944167	82.97	0.32
I13	Sample 205	3	1	1	1945484	83.17	0.32
I13	Sample 205	3	1	1	1946801	83.38	0.32
I13	Sample 205	3	1	1	1948117	83.59	0.32
I13	Sample 205	3	1	1	1949450	83.76	0.32
I13	Sample 205	3	1	1	1950767	83.97	0.32
I13	Sample 205	3	1	1	1952100	84.18	0.32
I13	Sample 205	3	1	1	1953434	84.38	0.32
I13	Sample 205	3	1	1	1954734	84.58	0.31
I13	Sample 205	3	1	1	1956050	84.74	0.31
I13	Sample 205	3	1	1	1957334	84.96	0.31
I13	Sample 205	3	1	1	1958650	85.15	0.31
I13	Sample 205	3	1	1	1959934	85.35	0.31
I13	Sample 205	3	1	1	1961267	85.56	0.31
I13	Sample 205	3	1	1	1962584	85.74	0.31
I13	Sample 205	3	1	1	1963884	85.95	0.31
I13	Sample 205	3	1	1	1965217	86.15	0.31
I13	Sample 205	3	1	1	1966550	86.34	0.31
I13	Sample 205	3	1	1	1967900	86.55	0.31
I13	Sample 205	3	1	1	1969250	86.76	0.31
I13	Sample 205	3	1	1	1970600	86.96	0.31
I13	Sample 205	3	1	1	1971934	87.16	0.30
I13	Sample 205	3	1	1	1973250	87.35	0.30
I13	Sample 205	3	1	1	1974567	87.53	0.30
I13	Sample 205	3	1	1	1975917	87.78	0.30
I13	Sample 205	3	1	1	1977234	87.98	0.30
I13	Sample 205	3	1	1	1978550	88.17	0.30
I13	Sample 205	3	1	1	1979867	88.34	0.30
I13	Sample 205	3	1	1	1981184	88.56	0.30
I13	Sample 205	3	1	1	1982484	88.78	0.29
I13	Sample 205	3	1	1	1983817	88.96	0.29
I13	Sample 205	3	1	1	1985150	89.14	0.30
I13	Sample 205	3	1	1	1986484	89.36	0.29
I13	Sample 205	3	1	1	1987784	89.57	0.29
I13	Sample 205	3	1	1	1989100	89.75	0.29
I13	Sample 205	3	1	1	1990434	89.93	0.29
I13	Sample 205	3	1	1	1991767	90.15	0.30
I13	Sample 205	3	1	1	1993100	90.34	0.29
I13	Sample 205	3	1	1	1994417	90.54	0.29
I13	Sample 205	3	1	1	1995750	90.74	0.29
I13	Sample 205	3	1	1	1997067	90.94	0.29
I13	Sample 205	3	1	1	1998400	91.17	0.29
I13	Sample 205	3	1	1	1999717	91.36	0.29
I13	Sample 205	3	1	1	2001050	91.54	0.29
I13	Sample 205	3	1	1	2002384	91.76	0.29
I13	Sample 205	3	1	1	2003700	91.95	0.29
I13	Sample 205	3	1	1	2005017	92.13	0.28
I13	Sample 205	3	1	1	2006367	92.32	0.29
I13	Sample 205	3	1	1	2007667	92.58	0.28
I13	Sample 205	3	1	1	2008984	92.73	0.29
I13	Sample 205	3	1	1	2010284	92.96	0.28
I13	Sample 205	3	1	1	2011584	93.14	0.28
I13	Sample 205	3	1	1	2012884	93.34	0.28
I13	Sample 205	3	1	1	2014167	93.56	0.28
I13	Sample 205	3	1	1	2015517	93.75	0.28
I13	Sample 205	3	1	1	2016850	93.91	0.28
I13	Sample 205	3	1	1	2018167	94.13	0.28
I13	Sample 205	3	1	1	2019500	94.32	0.28
I13	Sample 205	3	1	1	2020834	94.55	0.28
I13	Sample 205	3	1	1	2022200	94.74	0.28
I14	Sample 206	2	2	1	234700	59.9	0.47
I14	Sample 206	2	2	2	274117	59.82	0.47
I14	Sample 206	2	2	3	313634	59.84	0.46
I14	Sample 206	2	2	4	353100	59.82	0.46
I14	Sample 206	2	2	5	392600	59.84	0.45
I14	Sample 206	2	2	6	432234	59.83	0.45
I14	Sample 206	2	2	7	471801	59.85	0.45
I14	Sample 206	2	2	8	511334	59.81	0.45
I14	Sample 206	2	2	9	550834	59.8	0.45
I14	Sample 206	2	2	10	590417	59.83	0.45
I14	Sample 206	2	2	11	630000	59.82	0.44
I14	Sample 206	2	2	12	669600	59.82	0.44
I14	Sample 206	2	2	13	709217	59.85	0.45
I14	Sample 206	2	2	14	748801	59.84	0.45
I14	Sample 206	2	2	15	788400	59.85	0.45
I14	Sample 206	2	2	16	827984	59.85	0.46
I14	Sample 206	2	2	17	867500	59.83	0.48
I14	Sample 206	2	2	18	907084	59.84	0.50
I14	Sample 206	2	2	19	946600	59.84	0.55
I14	Sample 206	2	2	20	986200	59.84	0.66
I14	Sample 206	2	2	21	1025784	59.83	0.86
I14	Sample 206	2	2	22	1065417	59.84	1.24
I14	Sample 206	2	2	23	1105017	59.84	1.93
I14	Sample 206	2	2	24	1144600	59.84	2.93
I14	Sample 206	2	2	25	1184200	59.81	3.91
I14	Sample 206	2	2	26	1223801	59.81	4.76
I14	Sample 206	2	2	27	1263384	59.84	5.55
I14	Sample 206	2	2	28	1303017	59.84	6.22
I14	Sample 206	2	2	29	1342584	59.85	6.77
I14	Sample 206	2	2	30	1382167	59.84	7.21
I14	Sample 206	2	2	31	1421650	59.83	7.57
I14	Sample 206	2	2	32	1461234	59.84	7.86
I14	Sample 206	2	2	33	1500784	59.84	8.09
I14	Sample 206	2	2	34	1540367	59.85	8.29
I14	Sample 206	2	2	35	1579884	59.81	8.47
I14	Sample 206	2	2	36	1619484	59.84	8.60
I14	Sample 206	2	2	37	1659100	59.85	8.71
I14	Sample 206	2	2	38	1698684	59.83	8.83
I14	Sample 206	2	2	39	1738284	59.84	8.91
I14	Sample 206	2	2	40	1777884	59.84	9.00
I14	Sample 206	3	1	1	1790634	59.93	9.34
I14	Sample 206	3	1	1	1791967	59.65	9.40
I14	Sample 206	3	1	1	1793284	59.68	9.44
I14	Sample 206	3	1	1	1794600	60.11	9.41
I14	Sample 206	3	1	1	1795917	60.45	9.37
I14	Sample 206	3	1	1	1797300	60.73	9.35
I14	Sample 206	3	1	1	1798617	60.95	9.31
I14	Sample 206	3	1	1	1799917	61.14	9.29
I14	Sample 206	3	1	1	1801250	61.41	9.26
I14	Sample 206	3	1	1	1802567	61.62	9.24
I14	Sample 206	3	1	1	1803884	61.84	9.23
I14	Sample 206	3	1	1	1805217	62.02	9.22
I14	Sample 206	3	1	1	1806584	62.24	9.20
I14	Sample 206	3	1	1	1807884	62.45	9.20
I14	Sample 206	3	1	1	1809200	62.64	9.18
I14	Sample 206	3	1	1	1810550	62.85	9.17
I14	Sample 206	3	1	1	1811900	63.03	9.16
I14	Sample 206	3	1	1	1813217	63.26	9.16
I14	Sample 206	3	1	1	1814550	63.44	9.13
I14	Sample 206	3	1	1	1815850	63.66	9.14
I14	Sample 206	3	1	1	1817217	63.83	9.14
I14	Sample 206	3	1	1	1818534	64.06	9.15
I14	Sample 206	3	1	1	1819867	64.25	9.15
I14	Sample 206	3	1	1	1821184	64.47	9.15
I14	Sample 206	3	1	1	1822517	64.65	9.16
I14	Sample 206	3	1	1	1823817	64.85	9.19
I14	Sample 206	3	1	1	1825150	65.03	9.20
I14	Sample 206	3	1	1	1826450	65.24	9.22
I14	Sample 206	3	1	1	1827784	65.45	9.27
I14	Sample 206	3	1	1	1829100	65.64	9.30
I14	Sample 206	3	1	1	1830417	65.81	9.35
I14	Sample 206	3	1	1	1831717	66.04	9.40
I14	Sample 206	3	1	1	1833034	66.25	9.44
I14	Sample 206	3	1	1	1834367	66.42	9.52
I14	Sample 206	3	1	1	1835684	66.63	9.58
I14	Sample 206	3	1	1	1837017	66.83	9.63
I14	Sample 206	3	1	1	1838350	67.05	9.69
I14	Sample 206	3	1	1	1839650	67.22	9.70
I14	Sample 206	3	1	1	1840950	67.43	9.73
I14	Sample 206	3	1	1	1842267	67.63	9.70
I14	Sample 206	3	1	1	1843584	67.84	9.68
I14	Sample 206	3	1	1	1844867	68.04	9.67
I14	Sample 206	3	1	1	1846234	68.21	9.65
I14	Sample 206	3	1	1	1847550	68.43	9.64
I14	Sample 206	3	1	1	1848867	68.61	9.61
I14	Sample 206	3	1	1	1850184	68.83	9.60
I14	Sample 206	3	1	1	1851500	69.03	9.58
I14	Sample 206	3	1	1	1852834	69.21	9.55
I14	Sample 206	3	1	1	1854167	69.4	9.51
I14	Sample 206	3	1	1	1855484	69.62	9.45
I14	Sample 206	3	1	1	1856801	69.83	9.38
I14	Sample 206	3	1	1	1858100	70.03	9.30
I14	Sample 206	3	1	1	1859417	70.2	9.26
I14	Sample 206	3	1	1	1860734	70.38	9.20
I14	Sample 206	3	1	1	1862100	70.63	9.12
I14	Sample 206	3	1	1	1863434	70.81	9.05
I14	Sample 206	3	1	1	1864767	71.04	8.99
I14	Sample 206	3	1	1	1866084	71.21	8.93
I14	Sample 206	3	1	1	1867400	71.41	8.86
I14	Sample 206	3	1	1	1868700	71.61	8.79
I14	Sample 206	3	1	1	1870034	71.82	8.72
I14	Sample 206	3	1	1	1871350	71.99	8.66
I14	Sample 206	3	1	1	1872700	72.2	8.61
I14	Sample 206	3	1	1	1874034	72.39	8.53
I14	Sample 206	3	1	1	1875350	72.6	8.46
I14	Sample 206	3	1	1	1876667	72.83	8.40
I14	Sample 206	3	1	1	1878017	73	8.34
I14	Sample 206	3	1	1	1879334	73.2	8.27
I14	Sample 206	3	1	1	1880634	73.41	8.20
I14	Sample 206	3	1	1	1881984	73.61	8.13
I14	Sample 206	3	1	1	1883300	73.82	8.08
I14	Sample 206	3	1	1	1884600	73.99	8.02
I14	Sample 206	3	1	1	1885900	74.19	7.95
I14	Sample 206	3	1	1	1887217	74.42	7.88
I14	Sample 206	3	1	1	1888517	74.59	7.82
I14	Sample 206	3	1	1	1889834	74.78	7.75
I14	Sample 206	3	1	1	1891167	74.98	7.70
I14	Sample 206	3	1	1	1892500	75.19	7.62
I14	Sample 206	3	1	1	1893834	75.38	7.55
I14	Sample 206	3	1	1	1895150	75.59	7.50
I14	Sample 206	3	1	1	1896484	75.8	7.43
I14	Sample 206	3	1	1	1897817	76	7.35
I14	Sample 206	3	1	1	1899150	76.2	7.29
I14	Sample 206	3	1	1	1900500	76.41	7.24
I14	Sample 206	3	1	1	1901834	76.6	7.18
I14	Sample 206	3	1	1	1903134	76.78	7.11
I14	Sample 206	3	1	1	1904450	77.01	7.04
I14	Sample 206	3	1	1	1905750	77.21	7.00
I14	Sample 206	3	1	1	1907067	77.41	6.91
I14	Sample 206	3	1	1	1908417	77.58	6.84
I14	Sample 206	3	1	1	1909734	77.79	6.77
I14	Sample 206	3	1	1	1911050	77.98	6.70
I14	Sample 206	3	1	1	1912367	78.19	6.62
I14	Sample 206	3	1	1	1913667	78.38	6.53
I14	Sample 206	3	1	1	1914984	78.6	6.43
I14	Sample 206	3	1	1	1916317	78.77	6.29
I14	Sample 206	3	1	1	1917667	79	6.11
I14	Sample 206	3	1	1	1918984	79.2	5.86
I14	Sample 206	3	1	1	1920334	79.38	5.42
I14	Sample 206	3	1	1	1921667	79.61	4.75
I14	Sample 206	3	1	1	1923017	79.8	3.80
I14	Sample 206	3	1	1	1924334	79.98	2.82
I14	Sample 206	3	1	1	1925617	80.17	1.98
I14	Sample 206	3	1	1	1926934	80.38	1.30
I14	Sample 206	3	1	1	1928267	80.58	0.84
I14	Sample 206	3	1	1	1929567	80.79	0.59
I14	Sample 206	3	1	1	1930884	80.96	0.46
I14	Sample 206	3	1	1	1932217	81.17	0.39
I14	Sample 206	3	1	1	1933567	81.4	0.35
I14	Sample 206	3	1	1	1934884	81.6	0.34
I14	Sample 206	3	1	1	1936234	81.78	0.33
I14	Sample 206	3	1	1	1937550	81.98	0.33
I14	Sample 206	3	1	1	1938867	82.15	0.32
I14	Sample 206	3	1	1	1940184	82.38	0.32
I14	Sample 206	3	1	1	1941500	82.6	0.32
I14	Sample 206	3	1	1	1942801	82.76	0.32
I14	Sample 206	3	1	1	1944167	82.97	0.32
I14	Sample 206	3	1	1	1945484	83.17	0.32
I14	Sample 206	3	1	1	1946801	83.38	0.32
I14	Sample 206	3	1	1	1948117	83.59	0.32
I14	Sample 206	3	1	1	1949450	83.76	0.32
I14	Sample 206	3	1	1	1950767	83.97	0.31
I14	Sample 206	3	1	1	1952100	84.18	0.32
I14	Sample 206	3	1	1	1953434	84.38	0.31
I14	Sample 206	3	1	1	1954734	84.58	0.31
I14	Sample 206	3	1	1	1956050	84.74	0.32
I14	Sample 206	3	1	1	1957334	84.96	0.31
I14	Sample 206	3	1	1	1958650	85.15	0.31
I14	Sample 206	3	1	1	1959934	85.35	0.31
I14	Sample 206	3	1	1	1961267	85.56	0.31
I14	Sample 206	3	1	1	1962584	85.74	0.31
I14	Sample 206	3	1	1	1963884	85.95	0.31
I14	Sample 206	3	1	1	1965217	86.15	0.31
I14	Sample 206	3	1	1	1966550	86.34	0.31
I14	Sample 206	3	1	1	1967900	86.55	0.31
I14	Sample 206	3	1	1	1969250	86.76	0.31
I14	Sample 206	3	1	1	1970600	86.96	0.31
I14	Sample 206	3	1	1	1971934	87.16	0.30
